2020-05-17T11:04:01.286, 0, 25772, 2020-05-17T10:54:01.286, -1989133.3430834783, -8130217.779334966, 9271.59691128247, 6.525011922972591, 2020-05-17T10:55:01.286, -1738970.3523443781, -8180988.596336187, 335525.95140157803, 9.373173734912514, 2020-05-17T10:56:01.286, -1484552.2841660646, -8211744.582400013, 660960.2815084265, 5.200819940992842
2020-05-17T21:35:17.520, 0, 25907, 2020-05-17T21:25:17.520, 7292925.789920216, 3501039.810514576, 9285.3775513573, 4.705257213343233, 2020-05-17T21:26:17.520, 7170574.212928426, 3729824.1227539466, 340996.4301239839, 6.033516460507293, 2020-05-17T21:27:17.520, 7028791.987581198, 3948501.460284968, 671783.4731127787, 9.026667205646827
2020-05-17T21:36:25.044, 0, 25885, 2020-05-17T21:26:25.044, 8212837.0274870815, 173419.1461677855, 1481676.2852549923, 4.737928187784371, 2020-05-17T21:27:25.044, 8139776.047642206, 431052.3636560231, 1798027.7184576772, 4.019172206888294, 2020-05-17T21:28:25.044, 8046636.177936332, 687621.9768369084, 2109943.462918352, 3.519203473427581
2020-05-17T21:40:52.583, 0, 37189, 2020-05-17T21:30:52.583, -1117325.976561003, 4803084.441927918, 6031696.578612702, 6.0236188355146005, 2020-05-17T21:31:52.583, -1504495.0612972286, 4626054.210392303, 6085674.123915578, 6.9752913196086554, 2020-05-17T21:32:52.583, -1887100.2641814067, 4434990.4599980945, 6121190.355332758, 4.157089384066363
2020-05-17T23:00:33.764, 0, 25772, 2020-05-17T22:50:33.764, -2688572.1511292774, 6014424.6737988535, -5174702.433434251, 5.739291189242422, 2020-05-17T22:51:33.764, -2916038.893986173, 5729326.651001315, -5370299.083441522, 9.744308098729812, 2020-05-17T22:52:33.764, -3136389.2850915743, 5430246.2635211395, -5552789.8355206605, 1.8078797529269297
2020-05-17T23:56:56.649, 0, 25945, 2020-05-17T23:46:56.649, 4819373.185935756, 6363511.227975721, 936666.8900883009, 8.790143677631638, 2020-05-17T23:47:56.649, 4627331.385843336, 6543633.701986342, 606231.6542832768, 9.520032917049587, 2020-05-17T23:48:56.649, 4422503.402821317, 6705674.9821978295, 274121.22528913384, 0.6712295661938317
2020-05-18T01:11:30.650, 0, 25946, 2020-05-18T01:01:30.650, 4499342.919670527, 6519173.818619018, 1038879.8920106265, 9.045329396469631, 2020-05-18T01:02:30.650, 4301061.2673886875, 6694983.988916219, 708215.9136471157, 8.342869341900297, 2020-05-18T01:03:30.650, 4090677.955539362, 6851956.7436082605, 375559.3331321813, 6.01261828604676
2020-05-18T01:16:34.874, 0, 25770, 2020-05-18T01:06:34.874, -5424735.15910285, -1724475.3467787656, 6213797.80749033, 7.327157690660421, 2020-05-18T01:07:34.874, -5185332.84165505, -2043035.4813679366, 6320708.242777506, 6.619603428958682, 2020-05-18T01:08:34.874, -4933499.095941406, -2356697.450058706, 6412465.132761117, 8.836141617564707
2020-05-18T02:31:47.427, 0, 32264, 2020-05-18T02:21:47.427, -7048293.462946228, -109590.769704338, 3319639.784516638, 5.6738827402078815, 2020-05-18T02:22:47.427, -7166976.402443823, -403514.7344032512, 3030424.909486895, 4.951591709060338, 2020-05-18T02:23:47.427, -7263924.013953444, -696214.9592228214, 2732019.646798865, 8.356770127229122
2020-05-18T03:50:51.367, 0, 25873, 2020-05-18T03:40:51.367, -7267384.019819174, 1762120.4257826651, 4051449.471564632, 1.1014485505472726, 2020-05-18T03:41:51.367, -7462420.75482797, 1513592.0760152983, 3788976.8681308795, 7.815548929214327, 2020-05-18T03:42:51.367, -7640054.768233425, 1261533.924342885, 3517668.1484024865, 7.737234695690356
